instance,char_rem,n,kn,time,phase,minseps,pmcs
phylogeny_ms_exp1_n_340_8.phy,-1,3407,1697,TO,3,68652,4
phylogeny_ms_exp1_n_340_9.phy,-1,4575,2270,TO,3,72624,0
phylogeny_ms_exp1_n_360_0.phy,-1,4338,2013,TO,3,39929,6
phylogeny_ms_exp1_n_360_10.phy,-1,4113,2314,TO,2,129908,0
phylogeny_ms_exp1_n_360_11.phy,-1,4489,2483,TO,2,129866,0
phylogeny_ms_exp1_n_360_12.phy,-1,4377,2529,TO,2,236372,0
phylogeny_ms_exp1_n_360_13.phy,-1,3492,2014,TO,2,121059,0
phylogeny_ms_exp1_n_360_14.phy,-1,4731,2648,TO,3,55645,4
phylogeny_ms_exp1_n_360_15.phy,59,4049,1802,167.69,4,838,6841
phylogeny_ms_exp1_n_360_16.phy,-1,4686,2690,TO,2,387247,4
phylogeny_ms_exp1_n_360_17.phy,-1,4493,2112,TO,2,137561,4
phylogeny_ms_exp1_n_360_18.phy,-1,4481,2823,TO,2,460213,4
phylogeny_ms_exp1_n_360_19.phy,-1,3435,1920,TO,2,188529,7
phylogeny_ms_exp1_n_360_1.phy,-1,4688,2817,TO,2,186669,0
phylogeny_ms_exp1_n_360_2.phy,-1,4593,3132,TO,2,237989,7
phylogeny_ms_exp1_n_360_3.phy,78,4361,1962,2201.21,4,5423,55070
phylogeny_ms_exp1_n_360_4.phy,110,4025,2160,2215.33,4,5471,78420
phylogeny_ms_exp1_n_360_5.phy,-1,3636,1676,TO,2,357073,0
phylogeny_ms_exp1_n_360_6.phy,66,4561,1908,554.88,4,1818,13757
phylogeny_ms_exp1_n_360_7.phy,-1,4476,2641,TO,2,367579,7
phylogeny_ms_exp1_n_360_8.phy,-1,4533,2401,TO,2,558694,7
phylogeny_ms_exp1_n_360_9.phy,-1,4502,2629,TO,2,276674,0
phylogeny_ms_exp1_n_380_0.phy,49,4538,1641,451.51,4,2642,25812
phylogeny_ms_exp1_n_380_10.phy,-1,4308,2204,TO,2,430628,8
phylogeny_ms_exp1_n_380_11.phy,-1,4888,2882,TO,2,315221,6
phylogeny_ms_exp1_n_380_12.phy,122,4050,2025,1653.11,4,6679,69694
phylogeny_ms_exp1_n_380_13.phy,-1,4892,2961,TO,2,339778,0
phylogeny_ms_exp1_n_380_14.phy,-1,4593,2614,TO,3,19634,4
phylogeny_ms_exp1_n_380_15.phy,-1,4933,3100,TO,2,490092,0
phylogeny_ms_exp1_n_380_16.phy,-1,4354,2228,TO,2,189440,4
phylogeny_ms_exp1_n_380_17.phy,41,4391,2247,3007.6800000000003,4,4483,50171
phylogeny_ms_exp1_n_380_18.phy,-1,5184,2715,TO,3,37883,11
phylogeny_ms_exp1_n_380_19.phy,-1,4308,2349,TO,2,80164,4
phylogeny_ms_exp1_n_380_1.phy,-1,5414,3169,TO,2,395175,8
phylogeny_ms_exp1_n_380_2.phy,-1,5059,3064,TO,2,129421,4
phylogeny_ms_exp1_n_380_3.phy,-1,4741,3137,TO,2,319733,0
phylogeny_ms_exp1_n_380_4.phy,-1,5007,2932,TO,2,67158,0
phylogeny_ms_exp1_n_380_5.phy,-1,3998,2452,TO,2,83816,0
phylogeny_ms_exp1_n_380_6.phy,-1,3457,2055,TO,4,8501,96086
phylogeny_ms_exp1_n_380_7.phy,142,4196,1268,101.7,4,918,5247
phylogeny_ms_exp1_n_380_8.phy,-1,4907,3123,TO,2,46844,4
phylogeny_ms_exp1_n_380_9.phy,-1,4799,2799,TO,2,268170,4
phylogeny_ms_exp1_n_400_0.phy,-1,5419,2542,TO,2,253452,28
phylogeny_ms_exp1_n_400_10.phy,-1,5368,2897,TO,2,83000,0
phylogeny_ms_exp1_n_400_11.phy,71,4982,2130,766.48,4,1668,12180
phylogeny_ms_exp1_n_400_12.phy,69,4186,1889,330.11,4,1175,10345
phylogeny_ms_exp1_n_400_13.phy,-1,5176,2860,TO,2,203581,23
phylogeny_ms_exp1_n_400_14.phy,-1,4235,2455,TO,2,108370,8
phylogeny_ms_exp1_n_400_15.phy,-1,4698,2184,TO,3,10916,26
phylogeny_ms_exp1_n_400_16.phy,-1,4945,2828,TO,2,155734,4
phylogeny_ms_exp1_n_400_17.phy,-1,5202,3131,TO,2,646691,0
phylogeny_ms_exp1_n_400_18.phy,-1,4520,2434,TO,2,70670,6
phylogeny_ms_exp1_n_400_19.phy,-1,5290,3088,TO,2,521916,0
phylogeny_ms_exp1_n_400_1.phy,-1,5414,2961,TO,2,463743,0
phylogeny_ms_exp1_n_400_2.phy,-1,4450,1822,TO,3,44299,8
phylogeny_ms_exp1_n_400_3.phy,19,4734,1506,226.9,4,1863,13037
phylogeny_ms_exp1_n_400_4.phy,102,5281,2707,2423.24,4,2471,18073
phylogeny_ms_exp1_n_400_5.phy,70,4115,1835,733.96,4,2775,24350
phylogeny_ms_exp1_n_400_6.phy,-1,4662,2799,TO,2,83692,0
phylogeny_ms_exp1_n_400_7.phy,-1,4275,2230,TO,2,158474,4
phylogeny_ms_exp1_n_400_8.phy,-1,4832,2084,TO,3,21204,0
phylogeny_ms_exp1_n_400_9.phy,-1,4835,2195,TO,3,34912,4
phylogeny_ms_exp1_n_40_0.phy,2,278,157,0.26,4,224,1195
phylogeny_ms_exp1_n_40_10.phy,2,250,108,0.07,4,44,139
phylogeny_ms_exp1_n_40_11.phy,0,285,0,0.02,1,0,0
phylogeny_ms_exp1_n_40_12.phy,5,334,119,0.18,4,171,870
phylogeny_ms_exp1_n_40_13.phy,2,271,55,0.05,4,21,46
phylogeny_ms_exp1_n_40_14.phy,11,233,118,0.19,4,124,498
phylogeny_ms_exp1_n_40_15.phy,5,255,101,0.11,4,67,257
phylogeny_ms_exp1_n_40_16.phy,0,229,127,0.09,4,74,261
phylogeny_ms_exp1_n_40_17.phy,0,283,93,0.09,4,108,509
phylogeny_ms_exp1_n_40_18.phy,0,287,76,0.04,4,19,39
phylogeny_ms_exp1_n_40_19.phy,1,214,71,0.04,4,19,32
phylogeny_ms_exp1_n_40_1.phy,5,283,113,0.12,4,91,375
phylogeny_ms_exp1_n_40_2.phy,0,260,45,0.04,4,4,8
phylogeny_ms_exp1_n_40_3.phy,0,321,70,0.04,4,16,28
phylogeny_ms_exp1_n_40_4.phy,0,276,19,0.02,4,6,12
phylogeny_ms_exp1_n_40_5.phy,2,247,67,0.05,4,30,71
phylogeny_ms_exp1_n_40_6.phy,3,289,65,0.07,4,15,34
phylogeny_ms_exp1_n_40_7.phy,0,297,135,0.1,4,70,236
phylogeny_ms_exp1_n_40_8.phy,5,284,192,0.25,4,189,865
phylogeny_ms_exp1_n_40_9.phy,7,280,91,0.08,4,47,130
phylogeny_ms_exp1_n_60_0.phy,2,417,201,0.27,4,227,1065
phylogeny_ms_exp1_n_60_10.phy,4,527,218,0.16,4,74,206
phylogeny_ms_exp1_n_60_11.phy,2,442,169,0.17,4,105,372
phylogeny_ms_exp1_n_60_12.phy,2,571,209,0.31,4,190,902
phylogeny_ms_exp1_n_60_13.phy,0,460,155,0.13,4,57,167
phylogeny_ms_exp1_n_60_14.phy,11,469,294,2.89,4,678,4565
phylogeny_ms_exp1_n_60_15.phy,5,377,161,0.31,4,272,1590
phylogeny_ms_exp1_n_60_16.phy,6,539,274,0.61,4,328,1863
phylogeny_ms_exp1_n_60_17.phy,3,446,153,0.19,4,132,606
phylogeny_ms_exp1_n_60_18.phy,0,410,128,0.11,4,43,111
phylogeny_ms_exp1_n_60_19.phy,9,534,333,3.06,4,849,6382
phylogeny_ms_exp1_n_60_1.phy,6,452,166,0.2,4,84,346
phylogeny_ms_exp1_n_60_2.phy,16,479,197,0.5,4,217,1176
phylogeny_ms_exp1_n_60_3.phy,17,401,133,0.2,4,99,296
phylogeny_ms_exp1_n_60_4.phy,9,509,196,0.18,4,84,293
phylogeny_ms_exp1_n_60_5.phy,7,572,329,1.97,4,639,4104
phylogeny_ms_exp1_n_60_6.phy,5,375,196,0.2,4,107,362
phylogeny_ms_exp1_n_60_7.phy,13,495,220,1.0,4,315,1969
phylogeny_ms_exp1_n_60_8.phy,10,513,139,0.19,4,90,358
phylogeny_ms_exp1_n_60_9.phy,20,433,226,3.95,4,707,5329
phylogeny_ms_exp1_n_80_0.phy,7,577,182,0.45,4,316,1865
phylogeny_ms_exp1_n_80_10.phy,14,585,361,2.57,4,587,3940
phylogeny_ms_exp1_n_80_11.phy,27,706,278,89.17,4,4101,47398
phylogeny_ms_exp1_n_80_12.phy,1,551,221,0.22,4,62,200
phylogeny_ms_exp1_n_80_13.phy,26,755,363,6.23,4,937,7298
phylogeny_ms_exp1_n_80_14.phy,14,803,537,45.57,4,3456,33781
phylogeny_ms_exp1_n_80_15.phy,20,660,278,1.87,4,553,3024
phylogeny_ms_exp1_n_80_16.phy,36,734,483,352.7,4,9680,126646
phylogeny_ms_exp1_n_80_17.phy,14,689,231,0.26,4,68,207
phylogeny_ms_exp1_n_80_18.phy,16,795,348,4.5,4,972,7136
phylogeny_ms_exp1_n_80_19.phy,18,609,400,9.2,4,1260,9329
phylogeny_ms_exp1_n_80_1.phy,2,490,92,0.16,4,9,15
phylogeny_ms_exp1_n_80_2.phy,0,608,143,0.16,4,9,15
phylogeny_ms_exp1_n_80_3.phy,31,691,338,52.82,4,3888,38751
phylogeny_ms_exp1_n_80_4.phy,10,633,129,0.3,4,55,135
phylogeny_ms_exp1_n_80_5.phy,14,636,276,0.72,4,302,1348
phylogeny_ms_exp1_n_80_6.phy,6,683,395,1.29,4,361,1923
phylogeny_ms_exp1_n_80_7.phy,19,796,427,6.43,4,961,4986
phylogeny_ms_exp1_n_80_8.phy,-1,841,446,TO,4,32219,566260
phylogeny_ms_exp1_n_80_9.phy,11,715,362,1.65,4,295,2081
phylogeny_ms_exp1_r_0.000000_0.phy,0,2504,1252,693.7199999999999,4,8417,87091
phylogeny_ms_exp1_r_0.000000_10.phy,0,2334,643,4.38,4,222,733
phylogeny_ms_exp1_r_0.000000_11.phy,0,2208,994,20.64,4,589,3275
phylogeny_ms_exp1_r_0.000000_12.phy,0,2337,1054,12.83,4,246,990
phylogeny_ms_exp1_r_0.000000_13.phy,0,2352,1106,9.77,4,201,619
phylogeny_ms_exp1_r_0.000000_14.phy,0,2616,1148,122.12,4,2486,22644
phylogeny_ms_exp1_r_0.000000_15.phy,0,2339,644,3.33,4,90,206
phylogeny_ms_exp1_r_0.000000_16.phy,0,2521,1255,111.76,4,1755,12668
phylogeny_ms_exp1_r_0.000000_17.phy,0,1842,486,1.86,4,38,82
phylogeny_ms_exp1_r_0.000000_18.phy,0,2281,573,2.62,4,125,342
phylogeny_ms_exp1_r_0.000000_19.phy,0,2069,348,1.77,4,29,56
phylogeny_ms_exp1_r_0.000000_1.phy,0,1977,818,4.87,4,154,543
phylogeny_ms_exp1_r_0.000000_2.phy,0,2093,850,10.15,4,283,1444
phylogeny_ms_exp1_r_0.000000_3.phy,0,2558,1154,57.29,4,1207,8980
phylogeny_ms_exp1_r_0.000000_4.phy,0,1622,669,2.87,4,86,255
phylogeny_ms_exp1_r_0.000000_5.phy,0,2094,647,3.4,4,155,497
phylogeny_ms_exp1_r_0.000000_6.phy,0,2494,1137,93.68,4,1795,13625
phylogeny_ms_exp1_r_0.000000_7.phy,0,2486,959,100.39,4,2504,19532
phylogeny_ms_exp1_r_0.000000_8.phy,0,2485,1027,55.49,4,1411,10940
phylogeny_ms_exp1_r_0.000000_9.phy,0,2365,1459,75.43,4,476,2034
phylogeny_ms_exp1_r_0.200000_0.phy,0,2401,1412,146.82,4,1454,10982
phylogeny_ms_exp1_r_0.200000_10.phy,0,2342,733,15.4,4,1311,9081
phylogeny_ms_exp1_r_0.200000_11.phy,26,2231,1020,125.39,4,3457,30921
phylogeny_ms_exp1_r_0.200000_12.phy,1,2453,1087,64.2,4,1192,9069
phylogeny_ms_exp1_r_0.200000_13.phy,0,1685,314,1.59,4,37,70
phylogeny_ms_exp1_r_0.200000_14.phy,0,2114,568,2.8,4,148,470
phylogeny_ms_exp1_r_0.200000_15.phy,10,1934,774,5.08,4,185,654
phylogeny_ms_exp1_r_0.200000_16.phy,0,1869,682,5.2,4,277,1197
phylogeny_ms_exp1_r_0.200000_17.phy,0,2402,1357,249.87,4,2830,20130
phylogeny_ms_exp1_r_0.200000_18.phy,0,2288,819,13.8,4,488,2754
phylogeny_ms_exp1_r_0.200000_19.phy,5,2307,1315,53.08,4,574,3564
phylogeny_ms_exp1_r_0.200000_1.phy,15,1757,906,18.49,4,607,3880
phylogeny_ms_exp1_r_0.200000_2.phy,0,2548,1383,225.37,4,2192,17446
phylogeny_ms_exp1_r_0.200000_3.phy,25,1890,930,19.42,4,575,3259
phylogeny_ms_exp1_r_0.200000_4.phy,0,2359,1273,267.39,4,3047,29103
phylogeny_ms_exp1_r_0.200000_5.phy,7,2430,1286,216.27,4,3226,36600
phylogeny_ms_exp1_r_0.200000_6.phy,0,1806,345,1.61,4,40,99
phylogeny_ms_exp1_r_0.200000_7.phy,0,1955,386,1.75,4,37,70
phylogeny_ms_exp1_r_0.200000_8.phy,0,2311,1218,18.19,4,246,911
phylogeny_ms_exp1_r_0.200000_9.phy,0,1966,697,3.41,4,121,388
phylogeny_ms_exp1_r_0.400000_0.phy,1,2301,977,46.77,4,1794,12638
phylogeny_ms_exp1_r_0.400000_10.phy,9,2342,1160,80.46,4,1510,12439
phylogeny_ms_exp1_r_0.400000_11.phy,0,2039,1064,16.28,4,315,1448
phylogeny_ms_exp1_r_0.400000_12.phy,12,2426,1344,821.7,4,7743,80021
phylogeny_ms_exp1_r_0.400000_13.phy,0,2078,646,5.98,4,488,3093
phylogeny_ms_exp1_r_0.400000_14.phy,0,2247,974,13.16,4,317,1402
phylogeny_ms_exp1_r_0.400000_15.phy,1,2699,1399,303.27,4,3034,22715
phylogeny_ms_exp1_r_0.400000_16.phy,23,2463,689,8.12,4,508,2618
phylogeny_ms_exp1_r_0.400000_17.phy,0,1872,504,2.16,4,108,341
phylogeny_ms_exp1_r_0.400000_18.phy,17,2454,1202,398.04,4,4523,52196
phylogeny_ms_exp1_r_0.400000_19.phy,0,2196,619,3.65,4,169,566
phylogeny_ms_exp1_r_0.400000_1.phy,60,1772,951,56.36,4,1170,8961
phylogeny_ms_exp1_r_0.400000_2.phy,0,2244,943,28.69,4,846,6274
phylogeny_ms_exp1_r_0.400000_3.phy,0,2147,973,25.94,4,843,4682
phylogeny_ms_exp1_r_0.400000_4.phy,0,2158,626,3.04,4,103,286
phylogeny_ms_exp1_r_0.400000_5.phy,0,2116,1081,13.92,4,231,776
phylogeny_ms_exp1_r_0.400000_6.phy,0,2239,342,1.69,4,55,142
phylogeny_ms_exp1_r_0.400000_7.phy,3,2504,1240,87.97,4,1249,9476
phylogeny_ms_exp1_r_0.400000_8.phy,0,2294,1110,23.38,4,423,2229
phylogeny_ms_exp1_r_0.400000_9.phy,0,1748,461,2.33,4,70,155
phylogeny_ms_exp1_r_0.600000_0.phy,5,2554,1509,500.98,4,2894,25879
phylogeny_ms_exp1_r_0.600000_10.phy,28,2515,1602,2900.18,4,12483,147956
phylogeny_ms_exp1_r_0.600000_11.phy,16,1815,557,2.32,4,54,107
phylogeny_ms_exp1_r_0.600000_12.phy,50,1964,886,23.99,4,619,3292
phylogeny_ms_exp1_r_0.600000_13.phy,-1,2564,1382,TO,4,31662,424392
phylogeny_ms_exp1_r_0.600000_14.phy,9,2423,1130,240.31,4,4174,32106
phylogeny_ms_exp1_r_0.600000_15.phy,0,1715,387,1.65,4,41,74
phylogeny_ms_exp1_r_0.600000_16.phy,62,2152,1164,1473.97,4,13896,170837
phylogeny_ms_exp1_r_0.600000_17.phy,14,1884,663,3.7,4,151,510
phylogeny_ms_exp1_r_0.600000_18.phy,6,2099,570,2.8,4,159,700
phylogeny_ms_exp1_r_0.600000_19.phy,26,2602,1389,1543.22,4,12279,160717
phylogeny_ms_exp1_r_0.600000_1.phy,6,2337,1341,369.27,4,4045,39915
phylogeny_ms_exp1_r_0.600000_2.phy,26,2153,816,9.57,4,382,1661
phylogeny_ms_exp1_r_0.600000_3.phy,-1,2439,1487,TO,3,161916,8
phylogeny_ms_exp1_r_0.600000_4.phy,22,2153,805,7.27,4,253,940
phylogeny_ms_exp1_r_0.600000_5.phy,1,1886,378,1.84,4,51,118
phylogeny_ms_exp1_r_0.600000_6.phy,0,2126,561,2.95,4,172,492
phylogeny_ms_exp1_r_0.600000_7.phy,3,2387,1297,54.72,4,788,5210
phylogeny_ms_exp1_r_0.600000_8.phy,0,1957,615,4.74,4,285,1494
phylogeny_ms_exp1_r_0.600000_9.phy,58,2391,1465,1798.92,4,10395,106687
phylogeny_ms_exp1_r_0.800000_0.phy,47,2143,1178,390.35,4,5172,60319
phylogeny_ms_exp1_r_0.800000_10.phy,0,1947,507,2.44,4,134,468
phylogeny_ms_exp1_r_0.800000_11.phy,13,2292,1434,347.42,4,2506,21493
phylogeny_ms_exp1_r_0.800000_12.phy,46,2376,832,17.06,4,544,3332
phylogeny_ms_exp1_r_0.800000_13.phy,60,2189,988,50.13,4,956,6988
phylogeny_ms_exp1_r_0.800000_14.phy,47,2324,1350,463.86,4,3249,33006
phylogeny_ms_exp1_r_0.800000_15.phy,59,2319,905,118.67,4,2492,25031
phylogeny_ms_exp1_r_0.800000_16.phy,48,1987,1006,44.18,4,739,4606
phylogeny_ms_exp1_r_0.800000_17.phy,54,2346,1283,871.13,4,6996,76742
phylogeny_ms_exp1_r_0.800000_18.phy,-1,2407,1434,TO,3,69755,0
phylogeny_ms_exp1_r_0.800000_19.phy,20,1806,627,3.85,4,189,777
phylogeny_ms_exp1_r_0.800000_1.phy,0,2107,920,10.56,4,321,1244
phylogeny_ms_exp1_r_0.800000_2.phy,0,2045,689,4.71,4,258,1026
phylogeny_ms_exp1_r_0.800000_3.phy,46,2328,1189,268.85,4,3526,29633
phylogeny_ms_exp1_r_0.800000_4.phy,6,2317,1092,50.88,4,955,7504
phylogeny_ms_exp1_r_0.800000_5.phy,23,2110,846,20.98,4,638,4129
phylogeny_ms_exp1_r_0.800000_6.phy,19,2385,1039,48.98,4,861,5619
phylogeny_ms_exp1_r_0.800000_7.phy,71,1483,600,4.77,4,213,1196
phylogeny_ms_exp1_r_0.800000_8.phy,38,2293,1220,244.65,4,2397,28071
phylogeny_ms_exp1_r_0.800000_9.phy,49,2248,1050,171.88,4,2827,25396
phylogeny_ms_exp1_r_1.000000_0.phy,4,1986,507,2.38,4,65,160
phylogeny_ms_exp1_r_1.000000_10.phy,69,2419,1309,314.02,4,2813,22624
phylogeny_ms_exp1_r_1.000000_11.phy,31,2203,655,3.59,4,130,425
phylogeny_ms_exp1_r_1.000000_12.phy,27,2292,1233,44.38,4,396,1927
phylogeny_ms_exp1_r_1.000000_13.phy,60,2153,1049,231.73000000000002,4,3159,28075
phylogeny_ms_exp1_r_1.000000_14.phy,-1,2014,1134,TO,3,622689,0
phylogeny_ms_exp1_r_1.000000_15.phy,30,1570,380,1.75,4,87,208
phylogeny_ms_exp1_r_1.000000_16.phy,0,2137,727,9.3,4,679,4632
phylogeny_ms_exp1_r_1.000000_17.phy,25,2354,1398,183.45000000000002,4,2153,18396
phylogeny_ms_exp1_r_1.000000_18.phy,26,2211,726,17.67,4,917,6812
phylogeny_ms_exp1_r_1.000000_19.phy,-1,2492,934,TO,4,39032,702197
phylogeny_ms_exp1_r_1.000000_1.phy,29,2116,1233,112.94,4,1923,14470
phylogeny_ms_exp1_r_1.000000_2.phy,-1,1973,1237,TO,3,254147,0
phylogeny_ms_exp1_r_1.000000_3.phy,54,2256,1152,752.0,4,8539,115710
phylogeny_ms_exp1_r_1.000000_4.phy,21,2128,986,54.27,4,1462,11130
phylogeny_ms_exp1_r_1.000000_5.phy,11,2197,1145,9.17,4,119,275
phylogeny_ms_exp1_r_1.000000_6.phy,0,2123,516,2.37,4,123,472
phylogeny_ms_exp1_r_1.000000_7.phy,2,2361,1701,1888.84,4,8200,86261
phylogeny_ms_exp1_r_1.000000_8.phy,5,2162,1104,13.11,4,316,1603
phylogeny_ms_exp1_r_1.000000_9.phy,-1,2497,1510,TO,3,35725,0
phylogeny_ms_exp1_r_1.200000_0.phy,42,2230,1153,1076.63,4,14175,177310
phylogeny_ms_exp1_r_1.200000_10.phy,7,2019,1127,11.25,4,204,770
phylogeny_ms_exp1_r_1.200000_11.phy,-1,2419,1456,TO,4,22318,295091
phylogeny_ms_exp1_r_1.200000_12.phy,8,2274,994,21.13,4,479,2852
phylogeny_ms_exp1_r_1.200000_13.phy,0,2169,1062,47.34,4,1040,8359
phylogeny_ms_exp1_r_1.200000_14.phy,47,1986,601,16.47,4,1049,7688
phylogeny_ms_exp1_r_1.200000_15.phy,35,2175,1064,244.3,4,4278,45134
phylogeny_ms_exp1_r_1.200000_16.phy,69,2538,1168,821.46,4,9449,101023
phylogeny_ms_exp1_r_1.200000_17.phy,-1,2580,1357,TO,4,23992,386686
phylogeny_ms_exp1_r_1.200000_18.phy,25,2359,1352,526.84,4,5760,60717
phylogeny_ms_exp1_r_1.200000_19.phy,26,1753,768,5.52,4,253,1184
phylogeny_ms_exp1_r_1.200000_1.phy,24,2134,685,5.21,4,232,1132
phylogeny_ms_exp1_r_1.200000_2.phy,66,2210,1095,430.24,4,5380,57755
phylogeny_ms_exp1_r_1.200000_3.phy,0,2147,543,2.49,4,106,255
phylogeny_ms_exp1_r_1.200000_4.phy,-1,2206,1384,TO,3,45650,4
phylogeny_ms_exp1_r_1.200000_5.phy,48,2119,1273,421.29,4,4897,55020
phylogeny_ms_exp1_r_1.200000_6.phy,-1,2553,1240,TO,4,19039,237327
phylogeny_ms_exp1_r_1.200000_7.phy,22,2145,1160,532.44,4,10923,140164
phylogeny_ms_exp1_r_1.200000_8.phy,31,1747,423,2.24,4,128,508
phylogeny_ms_exp1_r_1.200000_9.phy,19,2283,690,4.01,4,163,458
phylogeny_ms_exp1_r_1.400000_0.phy,47,2310,889,213.48999999999998,4,3955,45555
phylogeny_ms_exp1_r_1.400000_10.phy,-1,2184,1224,TO,4,27561,389585
phylogeny_ms_exp1_r_1.400000_11.phy,-1,2208,1474,TO,3,244459,0
phylogeny_ms_exp1_r_1.400000_12.phy,20,1961,969,43.43,4,1182,8484
phylogeny_ms_exp1_r_1.400000_13.phy,67,1393,757,102.69,4,3302,31348
phylogeny_ms_exp1_r_1.400000_14.phy,6,2022,1182,116.73,4,2177,21382
phylogeny_ms_exp1_r_1.400000_15.phy,8,2216,881,16.2,4,569,3534
phylogeny_ms_exp1_r_1.400000_16.phy,7,2131,1156,62.08,4,747,4368
phylogeny_ms_exp1_r_1.400000_17.phy,20,2092,1029,101.21,4,2038,18777
phylogeny_ms_exp1_r_1.400000_18.phy,16,2160,789,11.12,4,517,2676
phylogeny_ms_exp1_r_1.400000_19.phy,16,2176,1154,42.58,4,778,4999
phylogeny_ms_exp1_r_1.400000_1.phy,3,2073,621,2.97,4,133,385
phylogeny_ms_exp1_r_1.400000_2.phy,17,2366,1417,714.96,4,5504,54683
phylogeny_ms_exp1_r_1.400000_3.phy,-1,2360,1548,TO,3,122896,0
phylogeny_ms_exp1_r_1.400000_4.phy,26,2070,837,133.25,4,3925,40551
phylogeny_ms_exp1_r_1.400000_5.phy,10,1793,512,2.5,4,164,708
phylogeny_ms_exp1_r_1.400000_6.phy,-1,2420,1464,TO,3,211556,4
phylogeny_ms_exp1_r_1.400000_7.phy,48,1981,1081,100.16,4,1769,18545
phylogeny_ms_exp1_r_1.400000_8.phy,0,2313,678,3.26,4,124,421
phylogeny_ms_exp1_r_1.400000_9.phy,-1,2320,1346,TO,2,605019,4
